"","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.exclude_from_data_analysis","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.vcm_round","player.individual_exchange","player.group_exchange","player.group_exchange_percent","player.total_op_individual_exchange","player.total_op_group_exchange","player.mpcr","player.round_points","player.player_role","player.player_role_list","player.paid_round","player.final_score","player.final_avg_ge","player.payoff","group.id_in_subsession","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo"
"418",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,2,3,19,1,0.05,20.2,23.8,0.3,26.44,NA,NA,NA,NA,NA,0,3,3,"wheg36z2",NA,NA,NA,NA,NA,0
"419",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,2,3,14,6,0.3,32.6,27.4,0.3,24.02,NA,NA,NA,NA,NA,0,4,3,"wheg36z2",NA,NA,NA,NA,NA,0
"420",20,"7pyi0chy","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.136",2017-05-22 06:39:06,0,1,NA,NA,70,4,3,19,1,0.05,44,16,0.3,24.1,NA,NA,NA,NA,NA,0,2,3,"wheg36z2",NA,NA,NA,NA,NA,0
"421",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,2,4,10,10,0.5,49.8,10.2,0.3,16.06,NA,NA,NA,NA,NA,0,5,4,"wheg36z2",NA,NA,NA,NA,NA,0
"422",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,4,4,19,1,0.05,41.2,18.8,0.3,24.94,NA,NA,NA,NA,NA,0,3,4,"wheg36z2",NA,NA,NA,NA,NA,0
"423",3,"n075zyx5","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.115",2017-05-22 06:37:31,0,1,NA,NA,50,3,4,3.8,0.2,0.05,40,20,0.3,9.86,NA,NA,NA,NA,NA,0,3,4,"wheg36z2",NA,NA,NA,NA,NA,0
"424",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,2,4,6,14,0.7,37.8,6.2,0.3,12.06,NA,NA,NA,NA,NA,0,4,4,"wheg36z2",NA,NA,NA,NA,NA,0
"425",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,1,4,19,1,0.05,46,14,0.3,23.5,NA,NA,NA,NA,NA,0,1,4,"wheg36z2",NA,NA,NA,NA,NA,0
"426",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,2,4,14,6,0.3,45.8,14.2,0.3,20.06,NA,NA,NA,NA,NA,0,3,4,"wheg36z2",NA,NA,NA,NA,NA,0
"427",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,3,4,17,3,0.15,42.8,17.2,0.3,23.06,NA,NA,NA,NA,NA,0,1,4,"wheg36z2",NA,NA,NA,NA,NA,0
"428",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,1,4,15,5,0.25,28.8,15.2,0.3,21.06,NA,NA,NA,NA,NA,0,5,4,"wheg36z2",NA,NA,NA,NA,NA,0
"429",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,1,4,16,4,0.2,49,11,0.3,20.5,NA,NA,NA,NA,NA,0,2,4,"wheg36z2",NA,NA,NA,NA,NA,0
"430",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,2,4,15,5,0.25,45.2,14.8,0.3,20.94,NA,NA,NA,NA,NA,0,2,4,"wheg36z2",NA,NA,NA,NA,NA,0
"431",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,4,4,11,9,0.45,54,6,0.3,15.5,NA,NA,NA,NA,NA,0,1,4,"wheg36z2",NA,NA,NA,NA,NA,0
"432",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,4,4,19,1,0.05,46,14,0.3,23.5,NA,NA,NA,NA,NA,0,5,4,"wheg36z2",NA,NA,NA,NA,NA,0
"433",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,4,4,19,1,0.05,54,6,0.3,21.1,NA,NA,NA,NA,NA,0,2,4,"wheg36z2",NA,NA,NA,NA,NA,0
"434",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,3,4,9.2,10.8,0.54,51,9,0.3,15.14,NA,NA,NA,NA,NA,0,4,4,"wheg36z2",NA,NA,NA,NA,NA,0
"435",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,1,4,19,1,0.05,54,6,0.3,21.1,NA,NA,NA,NA,NA,0,4,4,"wheg36z2",NA,NA,NA,NA,NA,0
"436",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,1,4,16,4,0.2,57,3,0.3,18.1,NA,NA,NA,NA,NA,0,3,4,"wheg36z2",NA,NA,NA,NA,NA,0
"437",17,"sbdutvye","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.67",2017-05-22 06:39:01,0,1,NA,NA,75,3,4,19,1,0.05,54,6,0.3,21.1,NA,NA,NA,NA,NA,0,2,4,"wheg36z2",NA,NA,NA,NA,NA,0
"438",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,3,4,19,1,0.05,24.8,19.2,0.3,25.06,NA,NA,NA,NA,NA,0,5,4,"wheg36z2",NA,NA,NA,NA,NA,0
"439",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,2,4,17,3,0.15,43.2,16.8,0.3,22.94,NA,NA,NA,NA,NA,0,1,4,"wheg36z2",NA,NA,NA,NA,NA,0
"440",20,"7pyi0chy","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.136",2017-05-22 06:39:06,0,1,NA,NA,70,4,4,18.8,1.2,0.06,41,19,0.3,24.86,NA,NA,NA,NA,NA,0,4,4,"wheg36z2",NA,NA,NA,NA,NA,0
"441",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,4,5,12,8,0.4,29.6,30.4,0.3,23.52,NA,NA,NA,NA,NA,0,2,5,"wheg36z2",NA,NA,NA,NA,NA,0
"442",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,5,19,1,0.05,22.6,37.4,0.3,30.52,NA,NA,NA,NA,NA,0,4,5,"wheg36z2",NA,NA,NA,NA,NA,0
"443",3,"n075zyx5","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.115",2017-05-22 06:37:31,0,1,NA,NA,50,4,5,3.8,0.2,0.05,57,3,0.3,4.76,NA,NA,NA,NA,NA,0,3,5,"wheg36z2",NA,NA,NA,NA,NA,0
"444",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,4,5,9.6,10.4,0.52,32,28,0.3,21.12,NA,NA,NA,NA,NA,0,4,5,"wheg36z2",NA,NA,NA,NA,NA,0
"445",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,1,5,19,1,0.05,56,4,0.3,20.5,NA,NA,NA,NA,NA,0,5,5,"wheg36z2",NA,NA,NA,NA,NA,0
"446",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,3,5,15,5,0.25,50,10,0.3,19.5,NA,NA,NA,NA,NA,0,4,5,"wheg36z2",NA,NA,NA,NA,NA,0
"447",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,3,5,18,2,0.1,57,3,0.3,19.5,NA,NA,NA,NA,NA,0,2,5,"wheg36z2",NA,NA,NA,NA,NA,0
"448",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,2,5,1,19,0.95,40.6,19.4,0.3,12.52,NA,NA,NA,NA,NA,0,1,5,"wheg36z2",NA,NA,NA,NA,NA,0
"449",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,1,5,16,4,0.2,49,11,0.3,20.5,NA,NA,NA,NA,NA,0,1,5,"wheg36z2",NA,NA,NA,NA,NA,0
"450",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,4,5,19,1,0.05,27.2,32.8,0.3,29.14,NA,NA,NA,NA,NA,0,1,5,"wheg36z2",NA,NA,NA,NA,NA,0
"451",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,1,5,19,1,0.05,41.8,2.2,0.3,19.96,NA,NA,NA,NA,NA,0,3,5,"wheg36z2",NA,NA,NA,NA,NA,0
"452",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,2,5,19,1,0.05,41.8,2.2,0.3,19.96,NA,NA,NA,NA,NA,0,5,5,"wheg36z2",NA,NA,NA,NA,NA,0
"453",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,2,5,19,1,0.05,41.8,2.2,0.3,19.96,NA,NA,NA,NA,NA,0,3,5,"wheg36z2",NA,NA,NA,NA,NA,0
"454",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,3,5,1,19,0.95,45.2,14.8,0.3,11.14,NA,NA,NA,NA,NA,0,3,5,"wheg36z2",NA,NA,NA,NA,NA,0
"455",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,4,5,19,1,0.05,46,14,0.3,23.5,NA,NA,NA,NA,NA,0,5,5,"wheg36z2",NA,NA,NA,NA,NA,0
"456",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,3,5,19,1,0.05,56,4,0.3,20.5,NA,NA,NA,NA,NA,0,1,5,"wheg36z2",NA,NA,NA,NA,NA,0
"457",17,"sbdutvye","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.67",2017-05-22 06:39:01,0,1,NA,NA,75,1,5,19,1,0.05,56,4,0.3,20.5,NA,NA,NA,NA,NA,0,2,5,"wheg36z2",NA,NA,NA,NA,NA,0
"458",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,3,5,19,1,0.05,27.2,32.8,0.3,29.14,NA,NA,NA,NA,NA,0,5,5,"wheg36z2",NA,NA,NA,NA,NA,0
"459",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,1,5,15,5,0.25,50,10,0.3,19.5,NA,NA,NA,NA,NA,0,4,5,"wheg36z2",NA,NA,NA,NA,NA,0
"460",20,"7pyi0chy","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.136",2017-05-22 06:39:06,0,1,NA,NA,70,2,5,7.2,12.8,0.64,39,21,0.3,17.34,NA,NA,NA,NA,NA,0,2,5,"wheg36z2",NA,NA,NA,NA,NA,0
"461",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,6,1,19,0.95,45,15,0.3,11.2,NA,NA,NA,NA,NA,0,5,6,"wheg36z2",NA,NA,NA,NA,NA,0
"462",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,1,6,19,1,0.05,37,7,0.3,21.4,NA,NA,NA,NA,NA,0,3,6,"wheg36z2",NA,NA,NA,NA,NA,0
"463",3,"n075zyx5","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.115",2017-05-22 06:37:31,0,1,NA,NA,50,2,6,2,2,0.5,54,6,0.3,4.4,NA,NA,NA,NA,NA,0,4,6,"wheg36z2",NA,NA,NA,NA,NA,0
"464",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,3,6,8.2,11.8,0.59,39,21,0.3,18.04,NA,NA,NA,NA,NA,0,3,6,"wheg36z2",NA,NA,NA,NA,NA,0
"465",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,4,6,19,1,0.05,43.2,16.8,0.3,24.34,NA,NA,NA,NA,NA,0,1,6,"wheg36z2",NA,NA,NA,NA,NA,0
"466",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,4,6,16,4,0.2,30,30,0.3,26.2,NA,NA,NA,NA,NA,0,5,6,"wheg36z2",NA,NA,NA,NA,NA,0
"467",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,1,6,12,8,0.4,43.8,16.2,0.3,19.26,NA,NA,NA,NA,NA,0,2,6,"wheg36z2",NA,NA,NA,NA,NA,0
"468",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,3,6,10,10,0.5,45.8,14.2,0.3,17.26,NA,NA,NA,NA,NA,0,4,6,"wheg36z2",NA,NA,NA,NA,NA,0
"469",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,2,6,16,4,0.2,40,4,0.3,18.4,NA,NA,NA,NA,NA,0,1,6,"wheg36z2",NA,NA,NA,NA,NA,0
"470",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,1,6,14.8,5.2,0.26,41,19,0.3,22.06,NA,NA,NA,NA,NA,0,4,6,"wheg36z2",NA,NA,NA,NA,NA,0
"471",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,4,6,10,10,0.5,36,24,0.3,20.2,NA,NA,NA,NA,NA,0,3,6,"wheg36z2",NA,NA,NA,NA,NA,0
"472",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,3,6,19,1,0.05,28.2,31.8,0.3,28.84,NA,NA,NA,NA,NA,0,5,6,"wheg36z2",NA,NA,NA,NA,NA,0
"473",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,2,6,19,1,0.05,43.2,16.8,0.3,24.34,NA,NA,NA,NA,NA,0,2,6,"wheg36z2",NA,NA,NA,NA,NA,0
"474",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,3,6,7.2,12.8,0.64,55,5,0.3,12.54,NA,NA,NA,NA,NA,0,2,6,"wheg36z2",NA,NA,NA,NA,NA,0
"475",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,4,6,19,1,0.05,28.2,31.8,0.3,28.84,NA,NA,NA,NA,NA,0,2,6,"wheg36z2",NA,NA,NA,NA,NA,0
"476",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,4,6,1,19,0.95,46.2,13.8,0.3,10.84,NA,NA,NA,NA,NA,0,4,6,"wheg36z2",NA,NA,NA,NA,NA,0
"477",17,"sbdutvye","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.67",2017-05-22 06:39:01,0,1,NA,NA,75,3,6,19,1,0.05,36.8,23.2,0.3,26.26,NA,NA,NA,NA,NA,0,1,6,"wheg36z2",NA,NA,NA,NA,NA,0
"478",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,2,6,19,1,0.05,27,33,0.3,29.2,NA,NA,NA,NA,NA,0,3,6,"wheg36z2",NA,NA,NA,NA,NA,0
"479",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,2,6,17,3,0.15,45.2,14.8,0.3,22.34,NA,NA,NA,NA,NA,0,5,6,"wheg36z2",NA,NA,NA,NA,NA,0
"480",20,"7pyi0chy","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.136",2017-05-22 06:39:06,0,1,NA,NA,70,1,6,19,1,0.05,37,7,0.3,21.4,NA,NA,NA,NA,NA,0,1,6,"wheg36z2",NA,NA,NA,NA,NA,0
"481",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,4,7,9.8,10.2,0.51,52,8,0.3,15.26,NA,NA,NA,NA,NA,0,4,7,"wheg36z2",NA,NA,NA,NA,NA,0
"482",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,3,7,19,1,0.05,50,10,0.3,22.3,NA,NA,NA,NA,NA,0,2,7,"wheg36z2",NA,NA,NA,NA,NA,0
"483",3,"n075zyx5","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.115",2017-05-22 06:37:31,0,1,NA,NA,50,1,7,3.8,0.2,0.05,57,3,0.3,4.76,NA,NA,NA,NA,NA,0,2,7,"wheg36z2",NA,NA,NA,NA,NA,0
"484",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,1,7,13,7,0.35,47,13,0.3,19,NA,NA,NA,NA,NA,0,1,7,"wheg36z2",NA,NA,NA,NA,NA,0
"485",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,2,7,19,1,0.05,41.8,2.2,0.3,19.96,NA,NA,NA,NA,NA,0,5,7,"wheg36z2",NA,NA,NA,NA,NA,0
"486",6,"mw3d6c72","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.220",2017-05-22 06:38:06,0,1,NA,NA,65,3,7,13,7,0.35,52,8,0.3,17.5,NA,NA,NA,NA,NA,0,3,7,"wheg36z2",NA,NA,NA,NA,NA,0
"487",7,"c7ssmw0g","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.202",2017-05-22 06:38:13,0,1,NA,NA,75,2,7,15,5,0.25,54,6,0.3,18.3,NA,NA,NA,NA,NA,0,2,7,"wheg36z2",NA,NA,NA,NA,NA,0
"488",8,"jr7hrd3s","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.120",2017-05-22 06:38:19,0,1,NA,NA,55,3,7,15,5,0.25,46.8,13.2,0.3,20.46,NA,NA,NA,NA,NA,0,4,7,"wheg36z2",NA,NA,NA,NA,NA,0
"489",9,"am33fy92","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.203",2017-05-22 06:38:34,0,1,NA,NA,75,3,7,16,4,0.2,44,16,0.3,22,NA,NA,NA,NA,NA,0,5,7,"wheg36z2",NA,NA,NA,NA,NA,0
"490",10,"n8fskdr0","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.174",2017-05-22 06:38:29,0,1,NA,NA,80,1,7,19,1,0.05,42.8,17.2,0.3,24.46,NA,NA,NA,NA,NA,0,3,7,"wheg36z2",NA,NA,NA,NA,NA,0
"491",11,"gjjzypw0","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.26",2017-05-22 06:38:34,0,1,NA,NA,65,2,7,12,8,0.4,48,12,0.3,18,NA,NA,NA,NA,NA,0,4,7,"wheg36z2",NA,NA,NA,NA,NA,0
"492",12,"jh0jvyqx","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.104",2017-05-22 06:38:49,0,1,NA,NA,65,4,7,19,1,0.05,41.8,2.2,0.3,19.96,NA,NA,NA,NA,NA,0,1,7,"wheg36z2",NA,NA,NA,NA,NA,0
"493",13,"ralqn835","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.188",2017-05-22 06:38:53,0,1,NA,NA,65,4,7,19,1,0.05,46,14,0.3,23.5,NA,NA,NA,NA,NA,0,2,7,"wheg36z2",NA,NA,NA,NA,NA,0
"494",14,"p0jrt99e","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.130",2017-05-22 06:38:54,0,1,NA,NA,55,4,7,19,1,0.05,50,10,0.3,22.3,NA,NA,NA,NA,NA,0,5,7,"wheg36z2",NA,NA,NA,NA,NA,0
"495",15,"sopbgk2i","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.145",2017-05-22 06:38:55,0,1,NA,NA,75,1,7,19,1,0.05,41.8,2.2,0.3,19.96,NA,NA,NA,NA,NA,0,4,7,"wheg36z2",NA,NA,NA,NA,NA,0
"496",16,"z8yh3j3m","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.62",2017-05-22 06:39:00,0,1,NA,NA,65,4,7,18,2,0.1,43.8,16.2,0.3,23.46,NA,NA,NA,NA,NA,0,3,7,"wheg36z2",NA,NA,NA,NA,NA,0
"497",17,"sbdutvye","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.67",2017-05-22 06:39:01,0,1,NA,NA,75,2,7,14,6,0.3,51,9,0.3,18.5,NA,NA,NA,NA,NA,0,3,7,"wheg36z2",NA,NA,NA,NA,NA,0
"498",18,"bzt232iz","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.185",2017-05-22 06:39:02,0,1,NA,NA,80,1,7,19,1,0.05,41,19,0.3,25,NA,NA,NA,NA,NA,0,5,7,"wheg36z2",NA,NA,NA,NA,NA,0
"499",19,"ekbiybc6","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.140",2017-05-22 06:39:06,0,1,NA,NA,75,2,7,16,4,0.2,53,7,0.3,19.3,NA,NA,NA,NA,NA,0,1,7,"wheg36z2",NA,NA,NA,NA,NA,0
"500",20,"7pyi0chy","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.136",2017-05-22 06:39:06,0,1,NA,NA,70,3,7,19,1,0.05,46,14,0.3,23.5,NA,NA,NA,NA,NA,0,1,7,"wheg36z2",NA,NA,NA,NA,NA,0
"501",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,4,8,10,10,0.5,55,5,0.3,14.5,NA,NA,NA,NA,NA,0,4,8,"wheg36z2",NA,NA,NA,NA,NA,0
"502",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,3,8,19,1,0.05,51.4,8.6,0.3,21.88,NA,NA,NA,NA,NA,0,4,8,"wheg36z2",NA,NA,NA,NA,NA,0
"503",3,"n075zyx5","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.115",2017-05-22 06:37:31,0,1,NA,NA,50,1,8,3.8,0.2,0.05,53,7,0.3,5.96,NA,NA,NA,NA,NA,0,5,8,"wheg36z2",NA,NA,NA,NA,NA,0
"504",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,2,8,9,11,0.55,53,7,0.3,14.4,NA,NA,NA,NA,NA,0,3,8,"wheg36z2",NA,NA,NA,NA,NA,0
"505",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,1,8,19,1,0.05,46,14,0.3,23.5,NA,NA,NA,NA,NA,0,4,8,"wheg36z2",NA,NA,NA,NA,NA,0
